ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_Divergence,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
-0.2443,0.0865,0.3374,0.08453,-2.969,-0.25,-1.194,1.0,1.0,-0.3281,-0.304,0.6377,0.0,-0.409,-0.3667,-0.647,-0.5664,0.001435,0.652,0.7217,-0.7407,-0.7236,-0.592,0.4717,-0.6543,-0.663,0.0,0.0,-0.666,0.0,-0.2847,-0.247,-0.5405,0.2676,0.0,1.0,-0.3333,-0.001142,0.06506,-0.1012,0.0,0.0,0.0,0.0,0.0,0.5073
-0.3684,0.2866,0.3855,0.0795,1.26,-0.25,-1.185,1.0,1.0,-0.3787,-0.3384,0.6846,0.0,-0.4062,-0.568,-0.6387,-0.6396,0.185,0.656,0.3943,-0.753,0.722,-0.723,-0.5913,-0.651,-0.6606,0.0,0.0,-0.6665,0.0,-0.275,-0.09406,-0.6084,0.1952,0.0,1.0,0.0,-0.157,0.1989,0.2,0.5,0.0,0.0,0.0,0.0,0.3757
-0.3052,-0.02011,0.2893,0.07495,-0.748,-0.125,-1.174,1.0,1.0,-0.289,-0.2568,0.6177,0.0,-0.4036,0.1318,-0.6406,-0.6777,-0.11163,0.658,-0.7427,-0.78,0.3945,0.7217,-0.7227,-0.65,-0.659,0.0,0.0,-0.6675,0.0,-0.2908,-0.0777,-0.6265,-0.266,-1.0,0.5,0.0,0.1343,-0.05365,-0.1678,-0.5,1.0,0.0,0.0,0.0,-0.4143
-0.291,0.06415,0.308,0.0723,1.056,0.0,-1.164,1.0,1.0,-0.305,-0.2747,0.6416,0.0,-0.401,-0.03317,-0.6553,-0.6777,-0.02582,0.662,0.1666,-0.8228,-0.7427,0.3943,0.721,-0.6494,-0.6577,0.0,0.0,-0.669,0.0,-0.286,0.003365,-0.6626,0.0481,0.0,1.0,0.3333,0.02246,-0.01206,0.0857,0.0,0.0,0.0,0.0,0.0,0.12354
-0.3577,-0.1721,0.2405,0.07306,-1.316,0.0,-1.153,0.0,1.0,-0.2483,-0.2092,0.597,0.0,-0.3982,-0.3057,-0.676,-0.6777,-0.2473,0.67,-0.519,-0.8228,0.1669,-0.742,0.394,-0.6514,-0.6567,0.0,0.0,-0.6694,0.0,-0.2969,0.1426,-0.738,-0.1982,0.0,0.5,0.3333,0.1697,-0.2164,-0.2394,-0.5,1.0,0.0,0.0,0.0,-0.3003
-0.4382,-0.0771,0.262,0.0701,-2.893,0.125,-1.143,1.0,1.0,-0.2732,-0.2236,0.6226,0.0,-0.3955,-0.04608,-0.6855,-0.6777,-0.1758,0.679,0.1802,-0.8228,-0.519,0.1667,-0.7417,-0.6514,-0.6567,0.0,0.0,-0.6694,0.0,-0.2915,-0.012146,-0.658,0.03748,0.0,0.5,0.3333,0.0597,-0.1431,-0.03314,0.0,0.0,0.0,0.0,0.0,0.1058
-0.4321,-0.10345,0.2429,0.0635,-0.423,0.125,-1.133,1.0,1.0,-0.2554,-0.2067,0.6147,0.0,-0.3928,-0.3975,-0.6855,-0.6777,-0.2039,0.678,-0.1516,-0.8228,0.1805,-0.5186,0.1667,-0.65,-0.6567,0.0,0.0,-0.67,0.0,-0.294,-0.2017,-0.566,-0.0882,-1.0,0.0,0.0,0.03598,-0.2408,-0.05865,-0.5,1.0,0.0,0.0,0.0,-0.1114
-0.3984,0.6772,0.4844,0.0753,17.19,0.25,-1.122,1.0,1.0,-0.466,-0.422,0.7925,1.0,-0.4543,0.6436,-0.6855,-0.6777,0.521,0.685,1.9375,-0.782,-0.1514,0.1804,-0.518,-0.646,-0.6553,0.0,0.0,-0.669,0.0,-0.2489,0.6245,-0.9424,1.704,0.0,0.0,0.3333,-0.5776,0.536,1.053,0.0,0.0,1.0,0.0,4.062,2.98
-0.3262,0.436,0.4268,0.0827,-0.2179,0.375,-1.111,1.0,1.0,-0.4116,-0.377,0.755,0.0,-0.4517,0.1404,-0.655,-0.6777,0.2874,0.7026,-0.4453,-0.7393,1.9375,-0.1512,0.1803,-0.644,-0.655,0.0,0.0,-0.667,0.0,-0.2585,0.4246,-0.8496,-0.245,-1.0,0.0,0.0,-0.376,0.3384,0.7505,-0.5,1.0,0.0,0.0,0.0,-0.3718
-0.289,0.4165,0.4312,0.0895,0.1042,0.5,-1.102,1.0,1.0,-0.413,-0.3833,0.766,0.0,-0.449,0.1888,-0.607,-0.6777,0.2834,0.7153,0.0364,-0.7026,-0.445,1.937,-0.1511,-0.64,-0.6543,0.0,0.0,-0.6655,0.0,-0.2568,0.4023,-0.837,1.41e-05,0.0,0.5,0.0,-0.3816,0.307,0.673,0.0,0.0,0.0,0.0,0.0,0.03812
-0.1934,1.177,0.672,0.10376,1.839,0.5,-1.091,1.0,1.0,-0.6094,-0.5923,0.7925,1.0,-0.4543,0.8506,-0.5376,-0.6587,0.995,0.574,1.895,-0.588,0.03668,-0.4448,1.936,-0.6323,-0.652,0.0,0.0,-0.661,0.0,-0.2114,0.6274,-0.9175,1.305,0.0,0.5,0.0,-0.929,1.002,1.053,0.5,0.0,0.0,0.0,0.0,2.227
-0.2666,1.003,0.637,0.11346,-0.01572,0.5,-1.08,1.0,1.0,-0.5854,-0.559,0.7754,0.0,-0.4517,0.1726,-0.469,-0.616,0.8315,0.595,-0.2434,-0.4998,1.895,0.03668,-0.4446,-0.624,-0.6504,0.0,0.0,-0.658,0.0,-0.2167,0.5024,-0.859,-0.1478,0.0,0.0,-0.3333,-0.7812,0.8154,0.8945,-0.5,1.0,0.0,0.0,0.0,-0.2053
0.1459,1.361,0.7705,0.1321,0.533,0.5,-1.07,1.0,1.0,-0.667,-0.6943,0.7925,1.0,-0.4543,3.559,-0.3328,-0.525,1.0,0.573,1.044,-0.3608,-0.243,1.894,0.03665,-0.6133,-0.6484,0.0,0.0,-0.6543,0.0,-0.1924,0.801,-0.9883,1.573,0.0,0.5,0.0,-1.042,1.127,0.9814,0.0,0.0,0.0,0.0,0.0,2.6
0.2032,1.456,0.8394,0.1577,0.2239,0.625,-1.06,1.0,1.0,-0.7173,-0.7524,0.7925,1.0,-0.4543,0.4329,-0.1902,-0.4226,1.0625,0.559,0.5513,-0.2505,1.044,-0.2429,1.893,-0.6016,-0.6465,0.0,0.0,-0.649,0.0,-0.1791,1.063,-1.107,0.6143,1.0,0.5,0.3333,-1.138,1.211,0.924,0.5,0.0,0.0,0.0,0.0,1.017
0.2418,1.149,0.781,0.1771,-0.09045,0.625,-1.05,1.0,1.0,-0.669,-0.7085,0.7593,0.0,-0.4517,-0.2255,-0.0689,-0.3267,0.7783,0.591,-0.403,-0.1824,0.552,1.044,-0.2428,-0.5947,-0.644,0.0,0.0,-0.6445,0.0,-0.1888,0.8804,-1.022,-0.3135,0.0,0.5,0.0,-0.907,0.9595,0.6895,-0.5,1.0,0.0,0.0,0.0,-0.4644
0.2737,1.0,0.764,0.1942,0.00435,0.625,-1.039,1.0,1.0,-0.6533,-0.6973,0.757,0.0,-0.449,-0.323,0.03394,-0.2393,0.649,0.6187,-0.0988,-0.133,-0.4026,0.5513,1.043,-0.587,-0.6416,0.0,0.0,-0.64,0.0,-0.1908,0.823,-0.995,-0.0729,-1.0,0.0,-0.3333,-0.8228,0.8135,0.5776,-0.5,2.0,0.0,0.0,0.0,-0.08307
0.4524,1.337,0.9077,0.2219,0.5103,0.625,-1.028,1.0,1.0,-0.754,-0.822,0.7925,1.0,-0.4543,1.32,0.1371,-0.1489,0.97,0.58,1.102,-0.03812,-0.0985,-0.4023,0.551,-0.5767,-0.6387,0.0,0.0,-0.635,0.0,-0.1636,1.163,-1.132,1.101,0.0,0.5,0.0,-1.08,1.163,0.711,0.0,0.0,1.0,0.0,2.951,1.787
0.446,1.274,0.933,0.2496,0.09393,0.625,-1.019,1.0,1.0,-0.7744,-0.841,0.7925,1.0,-0.4543,-0.097,0.228,-0.06113,0.945,0.586,0.225,0.05435,1.102,-0.09845,-0.402,-0.5703,-0.6353,0.0,0.0,-0.63,0.0,-0.1577,1.169,-1.132,0.1866,0.0,0.5,0.0,-1.064,1.133,0.646,0.5,0.0,0.0,0.0,0.0,0.3232
0.643,1.396,1.025,0.2844,0.2534,0.75,-1.008,1.0,1.0,-0.8315,-0.924,0.7925,1.0,-0.4543,1.915,0.3057,0.02177,1.142,0.541,0.718,0.148,0.2252,1.102,-0.0984,-0.561,-0.631,0.0,0.0,-0.624,0.0,-0.1395,1.37,-1.132,0.7246,0.0,1.0,0.3333,-1.184,1.303,0.675,1.0,0.0,0.0,0.0,0.0,1.158
0.975,0.3494,0.747,0.3066,-0.6924,0.75,-0.9976,1.0,1.0,-0.594,-0.7295,0.596,0.0,-0.4517,0.3694,0.3555,0.0912,0.195,0.5625,-1.993,0.1231,0.718,0.2251,1.101,-0.56,-0.628,0.0,0.0,-0.619,0.0,-0.1909,0.73,-0.9443,-1.725,0.0,0.5,0.0,-0.3086,0.5757,0.2489,-0.5,1.0,0.0,0.0,0.0,-2.62
0.9873,0.17,0.727,0.3289,-0.3086,0.75,-0.987,1.0,1.0,-0.577,-0.714,0.5913,0.0,-0.449,-0.393,0.3716,0.1488,0.07367,0.587,-0.12213,0.1059,-1.992,0.718,0.225,-0.56,-0.6245,0.0,0.0,-0.615,0.0,-0.1945,0.7363,-0.9478,-0.11633,0.0,0.0,0.0,-0.315,0.413,0.1986,-0.5,2.0,0.0,0.0,0.0,-0.152
0.7993,0.0673,0.712,0.34,-0.268,0.75,-0.9766,1.0,1.0,-0.577,-0.6895,0.5903,0.0,-0.4463,-0.4255,0.3787,0.1979,-0.03918,0.6123,-0.08704,0.0895,-0.1218,-1.991,0.7173,-0.5596,-0.621,0.0,0.0,-0.6113,0.0,-0.1958,0.517,-0.8403,-0.0635,-1.0,0.0,-0.3333,-0.276,0.3394,0.1583,-0.5,3.0,0.0,0.0,0.0,-0.0681
0.7354,-0.1459,0.664,0.3516,-1.153,0.625,-0.9663,0.0,1.0,-0.5425,-0.6465,0.5645,0.0,-0.4436,-0.731,0.3567,0.2319,-0.2107,0.6274,-0.3333,0.03485,-0.08673,-0.12177,-1.99,-0.5596,-0.6187,0.0,0.0,-0.6074,0.0,-0.2025,0.5444,-0.858,-0.1029,-2.0,-0.5,-0.3333,-0.1342,0.2062,0.07086,-0.5,4.0,0.0,0.0,0.0,-0.1306
0.6494,0.0591,0.7476,0.3667,-18.0,0.625,-0.956,1.0,1.0,-0.6157,-0.7085,0.638,0.0,-0.441,-0.402,0.301,0.2532,0.02907,0.645,0.6665,-0.01359,-0.3328,-0.0867,-0.1217,-0.5605,-0.6147,0.0,0.0,-0.603,0.0,-0.1844,0.627,-0.8867,0.1203,-2.0,-0.5,-0.3333,-0.4067,0.3816,0.1881,0.0,0.0,0.0,0.0,0.0,0.2249
0.503,-0.2107,0.6655,0.3677,-1.568,0.5,-0.9453,0.0,1.0,-0.559,-0.633,0.587,0.0,-0.4382,-0.4736,0.226,0.2607,-0.2467,0.659,-0.5874,-0.1121,0.6665,-0.3328,-0.0866,-0.564,-0.612,0.0,0.0,-0.5986,0.0,-0.1979,0.1917,-0.681,-0.1796,-2.0,-0.5,-0.6665,-0.1602,0.1578,0.0383,-0.5,1.0,0.0,0.0,0.0,-0.2507
0.3875,-0.04102,0.7236,0.3733,-2.559,0.5,-0.935,1.0,1.0,-0.614,-0.6724,0.64,0.0,-0.4355,-0.87,0.11237,0.2534,-0.0596,0.669,0.4644,-0.2177,-0.587,0.666,-0.3325,-0.5674,-0.6084,0.0,0.0,-0.5938,0.0,-0.1849,0.336,-0.7437,0.0992,-1.0,0.0,-0.3333,-0.339,0.2905,0.1375,0.0,0.0,0.0,0.0,0.0,0.1903
-0.03662,-0.1677,0.6797,0.3708,-1.528,0.375,-0.925,0.0,1.0,-0.6055,-0.609,0.617,0.0,-0.4329,-0.4304,0.02928,0.2252,-0.1968,0.678,-0.3079,-0.3726,0.4646,-0.5864,0.666,-0.567,-0.6055,0.0,0.0,-0.5894,0.0,-0.1914,0.05627,-0.61,-0.1287,-1.0,-0.5,-0.6665,-0.2296,0.14,0.0425,-0.5,1.0,0.0,0.0,0.0,-0.1708
0.01212,-0.567,0.5396,0.3591,14.57,0.25,-0.914,0.0,1.0,-0.486,-0.4958,0.5205,0.0,-0.4302,-0.2314,-0.0518,0.1859,-0.597,0.676,-1.044,-0.4421,-0.3076,0.4644,-0.586,-0.569,-0.603,0.0,0.0,-0.5874,0.0,-0.2166,-0.3362,-0.4326,-0.504,-1.0,-1.0,-1.0,0.1748,-0.219,-0.3257,-0.5,2.0,0.0,1.0,-2.035,-0.764
-0.03065,-0.4,0.577,0.3518,-0.326,0.125,-0.904,0.0,1.0,-0.5205,-0.5244,0.5576,0.0,-0.4275,-0.4194,-0.1421,0.1317,-0.451,0.6787,0.3042,-0.555,-1.044,-0.3074,0.464,-0.5693,-0.6006,0.0,0.0,-0.5845,0.0,-0.208,-0.1667,-0.51,0.1228,-1.0,-1.0,-0.6665,0.05603,-0.0635,-0.2588,0.0,0.0,0.0,0.0,0.0,0.231
0.3833,-1.308,0.273,0.3318,4.324,0.0,-0.8936,0.0,1.0,-0.2295,-0.2869,0.3354,0.0,-0.4248,2.967,-0.2598,0.05048,-1.297,0.654,-2.326,-0.609,0.3044,-1.043,-0.3071,-0.575,-0.599,0.0,0.0,-0.584,0.0,-0.266,-0.576,-0.3445,-2.725,-1.0,-1.0,-0.6665,0.9375,-0.869,-1.345,-0.5,1.0,0.0,0.0,0.0,-4.316
0.1259,-1.154,0.2786,0.3057,-0.013145,-0.125,-0.8833,0.0,1.0,-0.2512,-0.2751,0.3472,0.0,-0.422,-0.02272,-0.3674,-0.048,-1.084,0.613,0.04703,-0.5615,-2.326,0.3042,-1.043,-0.582,-0.5977,0.0,0.0,-0.585,0.0,-0.2646,-0.8467,-0.2097,0.05667,-1.0,-0.5,-0.6665,0.818,-0.7617,-1.175,0.0,0.0,0.0,0.0,0.0,0.1306
0.12415,-1.105,0.2491,0.277,0.0876,-0.25,-0.8726,0.0,1.0,-0.2249,-0.2485,0.332,0.0,-0.4194,-0.0867,-0.4429,-0.1661,-1.028,0.5825,-0.234,-0.516,0.04733,-2.324,0.3042,-0.5884,-0.5967,0.0,0.0,-0.5854,0.0,-0.2693,-0.956,-0.1586,-0.1619,-1.0,-0.5,-1.0,0.789,-0.7935,-1.143,-0.5,1.0,0.0,0.0,0.0,-0.2311
0.00933,-0.5483,0.3716,0.2495,-0.5566,-0.375,-0.8623,0.0,1.0,-0.3418,-0.3508,0.4321,0.0,-0.4167,1.407,-0.452,-0.2578,-0.457,0.549,0.9775,-0.496,-0.2336,0.0473,-2.324,-0.5933,-0.5947,0.0,0.0,-0.5864,0.0,-0.2451,-0.897,-0.1715,0.6465,0.0,0.0,-1.0,0.3135,-0.3948,-0.6987,0.0,0.0,0.0,0.0,0.0,1.108
-0.2365,-0.6514,0.3135,0.2319,0.4517,-0.5,-0.852,0.0,1.0,-0.3062,-0.2832,0.3948,0.0,-0.414,-0.3374,-0.4197,-0.3306,-0.5503,0.532,-0.4604,-0.4685,0.9775,-0.2335,0.04727,-0.599,-0.5933,0.0,0.0,-0.5884,0.0,-0.2554,-0.6523,-0.2976,-0.2654,-1.0,-0.5,-1.0,0.4504,-0.5044,-0.7783,-0.5,1.0,0.0,0.0,0.0,-0.3975
-0.09656,-1.109,0.1422,0.2078,1.23,-0.625,-0.842,0.0,1.0,-0.1407,-0.1355,0.2705,0.0,-0.4114,0.3237,-0.3333,-0.3818,-0.9395,0.4946,-1.371,-0.3914,-0.46,0.977,-0.2334,-0.605,-0.5923,0.0,0.0,-0.591,0.0,-0.2878,-0.844,-0.2233,-0.946,-1.0,-0.5,-1.0,0.954,-0.9014,-1.085,-0.5,2.0,0.0,1.0,-3.225,-1.516
-0.04062,-0.635,0.252,0.1891,-0.45,-0.75,-0.831,0.0,1.0,-0.2382,-0.2404,0.3599,0.0,-0.409,0.5483,-0.2404,-0.4102,-0.464,0.4746,0.8774,-0.3638,-1.371,-0.4597,0.9766,-0.61,-0.591,0.0,0.0,-0.593,0.0,-0.266,-0.5996,-0.329,0.541,-1.0,-0.5,-0.6665,0.5728,-0.445,-0.7285,0.0,0.0,0.0,0.0,0.0,0.9443
-0.00158,-0.8096,0.1693,0.1685,0.5737,-0.75,-0.821,0.0,1.0,-0.1598,-0.167,0.303,0.0,-0.4062,-0.54,-0.1637,-0.4072,-0.673,0.4646,-0.6724,-0.3455,0.8774,-1.37,-0.4595,-0.611,-0.5894,0.0,0.0,-0.596,0.0,-0.281,-0.6455,-0.316,-0.3303,-1.0,-0.5,-0.6665,0.751,-0.6426,-0.836,-0.5,1.0,0.0,0.0,0.0,-0.5083
-0.04083,-0.512,0.2205,0.1458,-0.3926,-0.875,-0.8105,0.0,1.0,-0.2095,-0.2117,0.3484,0.0,-0.4036,-0.548,-0.10474,-0.3828,-0.4258,0.4534,0.4045,-0.366,-0.672,0.877,-1.369,-0.6104,-0.5894,0.0,0.0,-0.599,0.0,-0.2703,-0.7153,-0.2742,0.1704,-1.0,0.0,-0.6665,0.529,-0.418,-0.647,0.0,0.0,0.0,0.0,0.0,0.321
-0.02281,-0.6523,0.1464,0.1239,0.6,-0.875,-0.8,0.0,1.0,-0.1399,-0.1443,0.297,0.0,-0.401,-0.4536,-0.06354,-0.3442,-0.591,0.439,-0.6123,-0.4304,0.4048,-0.6714,0.8765,-0.6113,-0.589,0.0,0.0,-0.6035,0.0,-0.2844,-0.7153,-0.2825,-0.503,-1.0,-0.5,-0.6665,0.695,-0.5894,-0.7837,-0.5,1.0,0.0,0.0,0.0,-0.7954
0.07,-0.5723,0.1301,0.0982,-0.04312,-1.0,-0.7896,0.0,1.0,-0.1187,-0.1351,0.2903,0.0,-0.3982,0.1633,-0.0443,-0.302,-0.5693,0.4265,-0.1492,-0.421,-0.612,0.4045,-0.671,-0.6147,-0.589,0.0,0.0,-0.6064,0.0,-0.2869,-0.87,-0.2074,-0.09875,-1.0,-0.5,-1.0,0.671,-0.5796,-0.746,-0.5,2.0,0.0,0.0,0.0,-0.1274
0.2351,-0.924,-0.01581,0.0681,1.129,-1.0,-0.7793,0.0,1.0,0.03134,-0.00628,0.1832,0.0,-0.3955,0.8403,-0.04324,-0.2551,-0.946,0.403,-1.21,-0.378,-0.1488,-0.612,0.4043,-0.62,-0.5903,0.0,0.0,-0.61,0.0,-0.315,-0.969,-0.1761,-0.943,-2.0,-1.0,-1.0,1.052,-0.9575,-1.0,-0.5,3.0,0.0,0.0,0.0,-1.537
0.1427,-0.9204,-0.05283,0.04288,0.1417,-1.0,-0.769,0.0,1.0,0.06152,0.036,0.1588,0.0,-0.3928,-0.3916,-0.0564,-0.2083,-0.956,0.3794,-0.339,-0.3418,-1.209,-0.1488,-0.6113,-0.623,-0.592,0.0,0.0,-0.614,0.0,-0.3218,-0.8853,-0.2213,-0.2373,-2.0,-1.0,-1.0,1.066,-0.9824,-0.9717,-0.5,4.0,0.0,0.0,0.0,-0.3643
0.3137,-1.335,-0.2202,0.00878,0.792,-1.0,-0.7583,0.0,1.0,0.241,0.1935,0.03317,0.0,-0.3901,0.816,-0.0871,-0.1584,-1.376,0.3452,-1.4375,-0.2534,-0.3386,-1.208,-0.1487,-0.631,-0.5947,0.0,0.0,-0.6187,0.0,-0.3545,-1.126,-0.1232,-1.227,-3.0,-1.5,-1.333,1.451,-1.473,-1.172,-0.5,5.0,0.0,0.0,0.0,-2.055
0.1428,-1.724,-0.369,-0.0183,0.5435,-1.0,-0.748,0.0,1.0,0.386,0.361,-0.0785,0.0,-0.3875,1.011,-0.08704,-0.0999,-1.664,0.293,-1.313,-0.1592,-1.4375,-0.3384,-1.208,-0.64,-0.5986,0.0,0.0,-0.6245,0.0,-0.3833,-1.014,-0.1967,-1.271,-3.0,-1.5,-1.333,1.854,-1.777,-1.2705,-0.5,5.0,0.0,0.0,0.0,-2.18
0.2253,-1.152,-0.2418,-0.04047,-0.294,-1.0,-0.738,0.0,1.0,0.2576,0.2217,0.02153,0.0,-0.3848,0.928,-0.0528,-0.04428,-1.05,0.2546,1.057,-0.136,-1.313,-1.437,-0.3384,-0.648,-0.602,0.0,0.0,-0.63,0.0,-0.3591,-0.766,-0.3018,1.187,-2.0,-1.0,-1.333,1.324,-1.142,-0.9243,0.0,0.0,0.0,0.0,0.0,2.158
0.228,-1.093,-0.2588,-0.06305,0.07465,-1.0,-0.727,0.0,1.0,0.2754,0.2391,0.01223,0.0,-0.382,-0.0193,-0.01473,-0.0007787,-0.9824,0.2289,-0.1787,-0.1577,1.057,-1.3125,-1.436,-0.6553,-0.605,0.0,0.0,-0.6353,0.0,-0.362,-0.759,-0.3071,-0.1293,-2.0,-1.5,-1.333,1.221,-1.125,-0.8843,-0.5,1.0,0.0,0.0,0.0,-0.1842
0.0994,-0.5986,-0.1572,-0.0866,-0.4858,-1.0,-0.717,0.0,1.0,0.1628,0.1432,0.0936,0.0,-0.3794,0.1707,0.02539,0.02614,-0.52,0.208,0.831,-0.2228,-0.1783,1.057,-1.312,-0.6597,-0.609,0.0,0.0,-0.6396,0.0,-0.342,-0.807,-0.27,0.5737,-1.0,-1.0,-1.333,0.8213,-0.667,-0.64,0.0,0.0,1.0,0.0,2.83,1.049
0.3113,-0.02715,-0.02345,-0.1019,-1.36,-0.875,-0.7065,1.0,1.0,0.04373,-0.003784,0.2007,0.0,-0.3767,1.007,0.03595,0.03168,-0.01336,0.2046,1.099,-0.279,0.831,-0.1782,1.056,-0.659,-0.612,0.0,0.0,-0.6426,0.0,-0.3164,-0.498,-0.4048,1.334,0.0,-1.0,-1.0,0.3428,-0.1931,-0.3115,0.5,0.0,1.0,0.0,2.777,2.348
0.6313,-0.9683,-0.312,-0.1221,-10.67,-0.875,-0.6963,0.0,1.0,0.3574,0.2688,-0.018,0.0,-0.374,2.824,0.05536,0.02016,-0.937,0.1859,-2.43,-0.3184,1.099,0.8306,-0.1782,-0.6636,-0.616,0.0,0.0,-0.648,0.0,-0.3726,-0.627,-0.3767,-2.338,0.0,-1.0,-1.0,1.27,-1.007,-0.899,-0.5,1.0,0.0,0.0,0.0,-3.928
0.552,-0.533,-0.2256,-0.1437,-0.4924,-0.875,-0.6855,0.0,1.0,0.262,0.1836,0.0518,0.0,-0.3713,0.2551,0.07227,0.007248,-0.52,0.1641,0.706,-0.3108,-2.428,1.098,0.83,-0.663,-0.6196,0.0,0.0,-0.6504,0.0,-0.3557,-0.6694,-0.3445,0.62,0.0,-0.5,-1.0,0.902,-0.6157,-0.6377,0.0,0.0,0.0,0.0,0.0,1.137
0.621,-0.5625,-0.2617,-0.1624,0.2361,-0.875,-0.6753,0.0,1.0,0.3037,0.2164,0.02618,0.0,-0.3687,0.0664,0.0713,-0.0009537,-0.575,0.1497,-0.3582,-0.307,0.706,-2.428,1.098,-0.6606,-0.623,0.0,0.0,-0.653,0.0,-0.3625,-0.6294,-0.3684,-0.2385,0.0,-0.5,-1.0,0.942,-0.6743,-0.6646,-0.5,1.0,0.0,0.0,0.0,-0.3738
0.631,-0.3499,-0.2335,-0.1819,-0.462,-0.875,-0.665,0.0,1.0,0.2754,0.1866,0.04944,0.0,-0.366,-0.2615,0.05106,-0.01034,-0.4124,0.1372,0.183,-0.313,-0.3577,0.7056,-2.426,-0.66,-0.626,0.0,0.0,-0.656,0.0,-0.3572,-0.679,-0.34,0.05896,0.0,0.0,-1.0,0.7764,-0.5312,-0.554,0.0,0.0,0.0,0.0,0.0,0.1451
0.695,0.2343,-0.09204,-0.1925,-3.168,-0.75,-0.655,1.0,1.0,0.1361,0.03888,0.1611,0.0,-0.3633,0.832,0.01537,-0.01688,0.1742,0.12225,1.159,-0.3782,0.1832,-0.3577,0.705,-0.6562,-0.6284,0.0,0.0,-0.6577,0.0,-0.3296,-0.373,-0.4724,0.7305,0.0,0.5,-0.6665,0.3442,0.01539,-0.1727,0.5,0.0,0.0,0.0,0.0,1.313
0.731,0.622,0.003414,-0.1984,1.439,-0.625,-0.644,1.0,1.0,0.04492,-0.05728,0.2379,0.0,-0.3608,0.9727,-0.05017,-0.03436,0.541,0.1202,0.757,-0.4285,1.159,0.1831,-0.3574,-0.653,-0.631,0.0,0.0,-0.659,0.0,-0.3108,-0.2253,-0.5327,0.556,1.0,1.0,-0.3333,0.03882,0.2952,0.1278,1.0,0.0,0.0,0.0,0.0,0.9893
0.6475,0.66,0.01695,-0.1962,0.2076,-0.5,-0.634,1.0,1.0,0.02638,-0.06494,0.2507,0.0,-0.3582,0.03748,-0.1362,-0.05194,0.594,0.1216,0.06155,-0.4329,0.757,1.159,0.1831,-0.652,-0.633,0.0,0.0,-0.6597,0.0,-0.3083,-0.02419,-0.6294,0.0357,1.0,1.0,0.0,0.01348,0.308,0.179,1.5,0.0,0.0,0.0,0.0,0.0985
0.7007,1.093,0.1484,-0.1868,0.8154,-0.375,-0.6235,1.0,1.0,-0.0948,-0.1934,0.3552,0.0,-0.3555,0.702,-0.2482,-0.07935,1.035,0.1316,1.042,-0.435,0.06183,0.7563,1.158,-0.6426,-0.6343,0.0,0.0,-0.6597,0.0,-0.2827,0.1771,-0.7114,0.6343,2.0,1.5,0.3333,-0.3513,0.6567,0.555,2.0,0.0,0.0,0.0,0.0,1.1045
0.6045,0.87,0.1133,-0.1708,-0.0766,-0.25,-0.613,1.0,1.0,-0.0681,-0.154,0.3308,0.0,-0.3528,-0.477,-0.3699,-0.12024,0.87,0.1426,-0.3313,-0.4253,1.042,0.0618,0.7563,-0.6357,-0.636,0.0,0.0,-0.659,0.0,-0.2893,0.3865,-0.8184,-0.1798,1.0,1.0,0.3333,-0.2404,0.4563,0.454,-0.5,1.0,0.0,0.0,0.0,-0.2605
0.4695,0.9204,0.1663,-0.1456,0.2079,-0.125,-0.6025,1.0,1.0,-0.1265,-0.195,0.375,0.0,-0.35,-0.3167,-0.4631,-0.1765,0.9517,0.1691,0.39,-0.414,-0.331,1.041,0.06177,-0.6274,-0.6367,0.0,0.0,-0.659,0.0,-0.2788,0.717,-0.973,0.1265,1.0,1.0,0.6665,-0.378,0.5405,0.593,0.0,0.0,0.0,0.0,0.0,0.2463
0.3223,1.168,0.27,-0.12256,0.4343,0.0,-0.5923,1.0,1.0,-0.231,-0.2805,0.46,0.0,-0.3474,0.0978,-0.5176,-0.2434,1.212,0.1971,0.812,-0.3447,0.3901,-0.3308,1.041,-0.617,-0.637,0.0,0.0,-0.6577,0.0,-0.2578,0.7007,-0.9517,0.3704,1.0,1.5,0.6665,-0.5864,0.823,0.7666,0.5,0.0,0.0,0.0,0.0,0.6455
0.3967,0.8735,0.2241,-0.1004,-0.1309,0.125,-0.582,1.0,1.0,-0.1843,-0.2434,0.4287,0.0,-0.3447,0.4739,-0.522,-0.3193,0.94,0.2247,-0.3987,-0.2966,0.812,0.39,-0.3306,-0.611,-0.6367,0.0,0.0,-0.6562,0.0,-0.2666,0.6406,-0.9272,-0.2242,0.0,1.0,0.6665,-0.4165,0.5986,0.5977,-0.5,1.0,0.0,0.0,0.0,-0.3289
