Ticker,Cluster,mean_intragroup_correlation,diff_to_mean_group_corr,correlation_0,correlation_1,correlation_2,correlation_3,correlation_4,correlation_5,correlation_6,correlation_7
CHY,7,0.21639,0.24865,0.37529,0.00326,0.35437,-0.00903,0.24115,0.30863,0.02645,0.46505
YPF,4,0.1117,0.05188,0.26135,-0.00619,0.22327,-0.00327,0.16358,0.12958,0.014,0.29508
CRGY,6,0.01212,-0.00855,0.0211,-0.00544,0.02374,-0.00136,0.01069,-0.00777,0.00357,0.03432
TRTL,3,-0.00439,0.00549,-0.00344,-0.01054,-0.00786,0.00111,-0.00355,0.01175,-0.00187,-0.01178
STRA,4,0.1117,0.03103,0.26744,-0.00806,0.20385,-0.00511,0.14273,0.05735,0.01567,0.25539
SSRM,5,0.11046,0.18086,0.08663,0.01013,0.12126,-0.0061,0.08843,0.29131,0.01406,0.14963
USA,7,0.21639,0.35219,0.48653,0.00207,0.43054,-0.01167,0.28821,0.26119,0.03333,0.56858
ASB,0,0.21347,0.43273,0.6462,-0.00556,0.37949,-0.01088,0.25058,0.0855,0.02738,0.50491
INTC,2,0.16715,0.14071,0.34793,-0.00302,0.30786,-0.00913,0.20685,0.13216,0.02533,0.39587
CNA,0,0.21347,0.31078,0.52425,-0.00732,0.36514,-0.01154,0.23085,0.12226,0.02751,0.48597
ETY,7,0.21639,0.33903,0.46226,0.00472,0.4199,-0.01044,0.27829,0.27834,0.03024,0.55542
SPLP,6,0.01212,-0.00629,0.02895,-0.00226,0.02193,-0.00078,0.01317,0.01753,0.00583,0.02888
NOK,4,0.1117,0.05127,0.26289,0.00109,0.2326,-0.00716,0.16297,0.10431,0.0188,0.30121
ALE,2,0.16715,0.16625,0.43708,-0.01321,0.3334,-0.0105,0.20527,0.19544,0.02394,0.40859
IONQ,6,0.01212,-0.01033,0.00754,0.00976,0.00642,-0.00039,0.0046,0.03801,0.00179,0.00585
WALD,3,-0.00439,0.00498,-0.01042,0.00014,-0.01236,0.0006,-0.00635,0.00866,-0.00196,-0.01933
LOW,7,0.21639,0.22834,0.39466,-0.0072,0.33861,-0.00823,0.2198,0.16005,0.02265,0.44473
BFAM,3,-0.00439,0.0044,-0.00688,-0.00967,-0.00563,2e-05,-0.00036,0.00413,0.00116,-0.00767
HBM,2,0.16715,0.10823,0.31221,-0.00126,0.27538,-0.00834,0.19498,0.1874,0.02282,0.36666
BMEA,6,0.01212,-0.00699,-0.00313,-0.0169,-0.00795,-0.00331,-0.00611,0.01374,0.00514,-0.01486
ATS,4,0.1117,-0.0151,0.13985,-0.00059,0.13374,-0.0023,0.0966,0.08439,0.01077,0.17955
LFMD,6,0.01212,-0.00681,0.05252,0.00101,0.05005,-0.00017,0.03869,0.04837,0.00531,0.06544
KDP,4,0.1117,-0.00623,0.18163,-0.01193,0.16013,-0.00547,0.10547,0.08588,0.0122,0.20068
OLLI,6,0.01212,-0.01025,0.02769,-0.01566,0.00952,-0.00061,0.00507,-0.00089,0.00187,0.01426
CRBP,3,-0.00439,0.00508,-0.00596,-0.0007,-0.00434,0.0007,-0.00256,0.00497,-0.00258,-0.0054
AFRM,3,-0.00439,0.00694,-0.03124,0.02726,-0.03404,0.00255,-0.02132,-0.02488,-0.00451,-0.04327
DFS,7,0.21639,0.31719,0.54007,0.00766,0.39419,-0.01127,0.25323,0.17866,0.02622,0.53358
NRIM,2,0.16715,0.11146,0.45495,-0.00839,0.27861,-0.00549,0.19203,0.11529,0.01479,0.35225
BGH,3,-0.00439,0.00572,0.01434,-0.00818,0.00156,0.00134,6e-05,-0.02178,0.0016,0.0023
TENB,6,0.01212,-0.00735,0.00809,0.00408,0.00834,0.00025,0.00612,-0.00441,0.00478,0.0117
MEJHY,3,-0.00439,0.0058,-0.01209,-0.00161,-0.01137,0.00141,-0.00892,-0.01031,-0.0025,-0.01261
PSFE,6,0.01212,-0.00686,0.05422,-0.00854,0.04259,-0.00227,0.03238,-0.01898,0.00526,0.05279
LEGH,6,0.01212,-0.00812,0.00765,0.00171,0.01078,-0.00029,0.0073,0.00378,0.004,0.01275
PAA,2,0.16715,0.10889,0.3134,0.01481,0.27604,-0.00822,0.19217,0.19636,0.02022,0.3641
BCPC,2,0.16715,0.14518,0.44794,-0.01772,0.31233,-0.01022,0.21258,0.07875,0.02321,0.38988
JBSS,4,0.1117,0.00896,0.23695,0.00717,0.17232,-0.00477,0.12067,0.08417,0.01198,0.20923
SSBK,6,0.01212,-0.00663,0.02473,-0.02009,0.01508,-0.00124,0.01386,-0.01854,0.00549,0.01712
TWLO,3,-0.00439,0.0062,-0.01732,-0.02873,-0.01216,0.00181,-0.01071,0.01651,0.00094,-0.01332
CCEP,2,0.16715,0.11965,0.34113,0.00925,0.2868,-0.00762,0.18067,0.13517,0.01756,0.37568
AZTA,2,0.16715,0.14226,0.36738,0.0027,0.30941,-0.00859,0.21456,0.13151,0.02365,0.39642
SKX,2,0.16715,0.0975,0.33797,-0.00399,0.26466,-0.00704,0.17142,0.07838,0.01717,0.34448
STRL,2,0.16715,0.09356,0.37699,0.00047,0.26071,-0.00791,0.17418,0.08196,0.02123,0.33505
GMS,3,-0.00439,0.00529,-0.0458,0.00661,-0.02767,0.0009,-0.01683,0.00717,-0.0012,-0.03998
CION,3,-0.00439,0.00417,-0.01847,0.00656,-0.00893,-0.00022,-0.00182,-0.01638,0.00201,-0.01527
ACM,7,0.21639,0.29279,0.49745,-0.00216,0.38216,-0.01026,0.25639,0.16829,0.02696,0.50919
THO,7,0.21639,0.21462,0.42032,-0.00093,0.3296,-0.00711,0.22281,0.13839,0.02267,0.43101
HBI,2,0.16715,0.1211,0.37651,0.00346,0.28825,-0.00871,0.19118,0.09847,0.02214,0.36935
NRP,4,0.1117,-0.00112,0.16655,0.00642,0.14817,-0.00723,0.11058,0.09955,0.0135,0.19215
PML,5,0.11046,0.31728,0.13865,-0.00123,0.17698,-0.00166,0.10895,0.42773,0.00956,0.22789
LCID,3,-0.00439,0.00336,-0.04074,-0.00297,-0.02863,-0.00103,-0.01582,-0.01039,-0.00075,-0.03896
PBA,3,-0.00439,0.00569,0.00472,-0.00496,0.00719,0.0013,0.00569,0.01743,-0.00201,0.00689
VECO,2,0.16715,0.13095,0.36805,0.00467,0.2981,-0.00676,0.20715,0.11739,0.02122,0.38245
MYN,5,0.11046,0.30658,0.10566,0.00892,0.15153,-0.00138,0.09245,0.41704,0.00896,0.19351
ITOS,6,0.01212,-0.00617,0.01322,-0.00923,0.00169,-0.00246,0.00128,0.00476,0.00596,0.00353
SANA,3,-0.00439,0.00642,0.01673,0.01356,0.01196,0.00203,0.00536,-0.00495,-0.00143,0.01562
FOUR,3,-0.00439,0.00463,-0.00275,0.01305,-0.00508,0.00025,-0.0041,-0.02119,0.00073,-0.00172
GDEN,2,0.16715,0.07986,0.30511,-0.00631,0.24701,-0.00304,0.16546,0.14237,0.01251,0.32016
KLIC,2,0.16715,0.14432,0.37639,-0.00239,0.31147,-0.00892,0.20975,0.12016,0.02361,0.40232
BLDE,6,0.01212,-0.00872,0.01937,0.00243,0.0118,0.00058,0.00941,-0.00857,0.0034,0.0152
ALGT,2,0.16715,0.13003,0.39932,0.01217,0.29718,-0.00733,0.19383,0.1403,0.01932,0.38444
SAVA,6,0.01212,0.00138,0.10542,-0.00946,0.0843,-0.00363,0.0671,0.02546,0.0135,0.10518
AIV,7,0.21639,0.23818,0.4183,0.00874,0.34377,-0.01032,0.21399,0.21039,0.02671,0.45458
VAC,3,-0.00439,0.0052,0.00137,-0.01602,-0.00421,0.00081,-0.00087,0.00062,0.00047,-0.00603
VSTM,3,-0.00439,0.00554,0.00657,0.00418,0.00383,0.00115,0.00243,-0.00708,-0.00172,0.00114
KELYA,0,0.21347,0.2861,0.49956,-0.00581,0.33489,-0.00905,0.21816,0.10274,0.02392,0.43485
CRD-A,4,0.1117,0.03068,0.29019,-0.0077,0.20951,-0.00524,0.14238,0.05675,0.01461,0.26566
JCE,7,0.21639,0.28442,0.42906,-0.01454,0.37992,-0.01242,0.25193,0.25588,0.03081,0.50081
RMAX,1,0.00861,0.05198,0.01142,0.06059,0.00173,0.00064,0.0029,-0.01077,0.00093,0.00154
BZ,6,0.01212,-0.00819,0.03919,0.03509,0.04538,-0.00142,0.03113,0.0101,0.00393,0.05851
EAI,1,0.00861,0.09107,-0.00386,0.09969,0.00335,0.00027,0.00149,0.01972,-0.00316,0.00138
OUTKY,3,-0.00439,0.00658,-0.00688,-0.00069,-0.00827,0.00219,-0.00509,0.00141,-0.0017,-0.008
CLAR,2,0.16715,0.07673,0.32124,-0.00924,0.24388,-0.00642,0.17443,0.10224,0.01793,0.30681
PAXS,3,-0.00439,0.00395,-0.01602,0.01092,-0.01915,-0.00044,-0.01451,0.04704,-0.00236,-0.02133
RFMZ,3,-0.00439,0.00665,-0.00409,0.00425,-0.01307,0.00226,-0.00761,-0.03445,-0.00029,-0.02176
ABCB,0,0.21347,0.40956,0.62302,0.00332,0.36668,-0.00837,0.24465,0.09957,0.02497,0.47427
SCVL,2,0.16715,0.11931,0.38236,-0.01156,0.28646,-0.00734,0.18865,0.11854,0.01937,0.36155
SENEA,2,0.16715,0.07932,0.35284,-0.01365,0.24647,-0.00686,0.17108,0.09081,0.01861,0.30087
CMC,7,0.21639,0.24734,0.47607,-0.00942,0.34889,-0.00978,0.23679,0.14463,0.02628,0.46373
LANC,2,0.16715,0.10145,0.36147,0.00409,0.2686,-0.00857,0.17501,0.08974,0.01959,0.32705
ABEV,2,0.16715,0.1044,0.30817,-0.0047,0.27156,-0.00902,0.17975,0.16248,0.01896,0.34169
CODYY,3,-0.00439,0.00621,-0.01145,-0.00738,-0.00627,0.00182,-0.00129,0.0115,0.0004,-0.00505
COOP,3,-0.00439,0.0037,-0.00826,-0.02237,-0.00571,-0.00069,-0.00353,-0.00564,0.00069,-0.0077
KYN,2,0.16715,0.13375,0.33605,0.00412,0.3009,-0.00674,0.20717,0.23354,0.01882,0.39659
AEE,2,0.16715,0.1118,0.30396,-0.00547,0.27895,-0.00826,0.16454,0.19261,0.01844,0.3379
DKNG,3,-0.00439,0.00699,0.0038,-0.00697,-0.0018,0.0026,-0.00284,0.01577,-0.00318,-0.00277
SBUX,7,0.21639,0.22389,0.38578,0.007,0.33687,-0.00865,0.2166,0.14591,0.02283,0.44028
GDS,3,-0.00439,0.00627,-0.02368,-0.002,-0.01237,0.00189,-0.00783,0.011,-0.00302,-0.02029
CLOV,6,0.01212,-0.01109,0.02125,0.0052,0.01487,-0.00122,0.00786,0.00806,0.00103,0.01988
PBAJ,3,-0.00439,0.004,-0.00362,-6e-05,0.00296,-0.00039,-0.00238,0.00168,0.00016,0.00673
BWB,3,-0.00439,0.00747,-0.03243,0.01092,-0.02453,0.00308,-0.01779,-0.00906,-0.00278,-0.03032
VADP,3,-0.00439,0.00361,-0.00861,0.00434,-0.00692,-0.00078,-0.00271,0.02214,0.00312,-0.00578
MPX,2,0.16715,0.12079,0.39996,-0.00773,0.28795,-0.00805,0.19431,0.11783,0.02133,0.35952
PBFS,6,0.01212,-0.00919,0.00232,-0.0073,0.00731,0.00157,0.00298,0.01288,0.00293,0.00407
MTSI,3,-0.00439,0.00526,0.00169,0.0152,0.00234,0.00088,0.00246,-0.00645,-0.00145,0.00203
PNTG,3,-0.00439,0.0062,-0.0188,0.02525,-0.01948,0.00182,-0.01084,-0.00449,-0.00273,-0.02482
IBOC,0,0.21347,0.44356,0.65703,-0.01275,0.39548,-0.01162,0.26084,0.10674,0.02828,0.51855
HFWA,0,0.21347,0.38779,0.60125,-0.00986,0.33738,-0.01003,0.22322,0.06167,0.02201,0.43176
CHKP,2,0.16715,0.10375,0.30461,-0.00638,0.2709,-0.00871,0.18101,0.11082,0.02101,0.34522
QSR,3,-0.00439,0.00682,0.00037,-0.0172,-0.00062,0.00243,-0.00107,0.01346,-0.00083,-0.00415
RIOT,3,-0.00439,0.00568,-0.00739,-0.00414,-0.00536,0.0013,-0.00236,0.00065,0.0026,-0.00519
WGO,2,0.16715,0.14243,0.39185,-0.00464,0.30958,-0.0082,0.20945,0.14266,0.02226,0.40166
APP,6,0.01212,-0.00817,0.0281,-0.00889,0.01069,-0.00151,0.00216,0.02482,0.00396,0.01198
SHBI,2,0.16715,0.07756,0.38354,-0.01392,0.24471,-0.00279,0.16465,0.14851,0.01472,0.31486
ARQ,4,0.1117,-0.00918,0.1897,-0.00363,0.14515,-0.00344,0.10252,0.07466,0.00841,0.18702
ACRV,3,-0.00439,0.0036,0.0037,0.0126,-0.00407,-0.00078,-0.00202,-0.02153,-0.0044,-0.00665
BSL,3,-0.00439,0.00545,-0.00635,0.00187,-0.01063,0.00106,-0.00687,-0.01656,-0.00182,-0.01681
ASO,3,-0.00439,0.00482,-0.0181,-0.00526,-0.00816,0.00043,-0.00763,0.01503,0.00044,-0.01599
EVN,5,0.11046,0.2742,0.10145,0.01534,0.14055,-0.00257,0.08428,0.38466,0.00804,0.18114
CGC,3,-0.00439,0.00549,0.00553,0.02432,0.00789,0.00111,0.00641,0.00404,-0.00246,0.00767
MSA,0,0.21347,0.28589,0.49935,-0.01031,0.36304,-0.01136,0.23865,0.10331,0.02612,0.46471
BSY,6,0.01212,-0.00602,0.03717,-0.01657,0.02292,2e-05,0.0201,0.00434,0.00611,0.02799
PCQ,5,0.11046,0.19285,0.11808,0.00239,0.13409,-0.00248,0.08568,0.30331,0.00642,0.16804
NCMI,4,0.1117,0.02114,0.24731,0.00919,0.19187,-0.00655,0.13284,0.11113,0.01784,0.24887
FUL,7,0.21639,0.30592,0.5341,-0.00737,0.39605,-0.0111,0.26157,0.13281,0.02696,0.52231
OSK,7,0.21639,0.26331,0.48406,0.00848,0.35426,-0.00911,0.23688,0.12245,0.02631,0.4797
WBX,3,-0.00439,0.00563,-0.0556,-0.00027,-0.0407,0.00124,-0.0214,-0.01103,-0.00208,-0.04907
VRT,3,-0.00439,0.00581,0.00198,-0.00019,-0.00326,0.00142,-0.00866,-0.00337,-0.00229,-0.00261
FNA,6,0.01212,-0.0094,0.02721,0.00429,0.01056,-0.00129,0.00939,-0.00758,0.00273,0.0107
WOOF,3,-0.00439,0.00503,0.01419,-0.01933,0.004,0.00064,0.00664,0.01797,-0.00091,0.0145
FITB,0,0.21347,0.41052,0.62398,0.00439,0.39684,-0.01067,0.25795,0.12272,0.02863,0.53428
TUYA,3,-0.00439,0.00574,0.00264,-0.00103,0.00461,0.00135,0.0097,0.00364,-3e-05,0.00673
SNDA,4,0.1117,0.03127,0.26435,-0.00558,0.20646,-0.00883,0.14297,0.10692,0.01964,0.25884
LXP,7,0.21639,0.25762,0.45458,-0.00065,0.36838,-0.01048,0.23619,0.21024,0.02544,0.47401
TSAT,2,0.16715,0.08416,0.32124,-0.00376,0.25131,-0.00962,0.17587,0.13056,0.02082,0.32241
TWIN,2,0.16715,0.08043,0.33196,-0.00468,0.24759,-0.00864,0.16769,0.08814,0.0211,0.31676
SBRA,2,0.16715,0.13839,0.36392,-0.00163,0.30555,-0.00715,0.19623,0.20586,0.02042,0.39507
MP,6,0.01212,-0.01008,0.02318,0.00287,0.03002,-0.00269,0.0199,0.02221,0.00205,0.0389
AFB,5,0.11046,0.29366,0.10208,-0.004,0.14132,-0.00118,0.08692,0.40412,0.00586,0.17892
EGO,5,0.11046,0.17869,0.08345,0.00454,0.1174,-0.0043,0.08627,0.28914,0.01271,0.14359
MDT,7,0.21639,0.23852,0.41395,0.00743,0.34857,-0.00963,0.22643,0.15803,0.0259,0.45491
DVN,7,0.21639,0.20393,0.39573,-0.00306,0.31538,-0.00963,0.21867,0.13337,0.02565,0.42032
GLNG,2,0.16715,0.09383,0.32754,-0.00238,0.26098,-0.00841,0.18688,0.09846,0.0213,0.33962
EXAS,4,0.1117,0.05514,0.23051,0.02061,0.2179,-0.00626,0.16684,0.11641,0.01738,0.27266
RELX,7,0.21639,0.21893,0.37862,-0.00473,0.33325,-0.00941,0.21627,0.18513,0.02458,0.43532
CBAN,6,0.01212,-0.00665,0.15774,-0.00141,0.10461,-0.00039,0.07347,0.05462,0.00547,0.13411
ALC,3,-0.00439,0.00557,0.0096,-0.00215,0.00794,0.00118,-0.00136,0.03445,-0.0011,0.00861
CYBR,3,-0.00439,0.00381,-0.00667,0.01385,-0.00088,-0.00058,0.00154,-0.0049,-0.00025,-0.00417
NLY,2,0.16715,0.11846,0.32406,-0.00905,0.28561,-0.00556,0.18021,0.2786,0.01839,0.37065
MESO,3,-0.00439,0.00438,0.00093,0.00791,0.00197,-0.0,-0.00197,0.0173,-0.00278,0.00567
EGFEY,6,0.01212,-0.01024,0.01095,0.00767,0.00996,0.00055,0.00732,0.0029,0.00189,0.01282
APPN,6,0.01212,-0.00949,0.02697,0.03289,0.00764,-0.00077,0.00599,-0.0171,0.00263,0.01111
AMCX,6,0.01212,-0.01227,0.01538,-0.0072,0.0114,0.00011,0.01024,0.00159,-0.00015,0.01145
WELL,7,0.21639,0.21365,0.38817,0.00838,0.32843,-0.01014,0.1985,0.22603,0.02419,0.43004
FMCC,6,0.01212,-0.00321,0.11718,0.00052,0.09411,-0.00362,0.06585,0.04435,0.00891,0.12667
GALT,4,0.1117,-0.02564,0.12776,-0.01519,0.10473,-0.00153,0.08606,0.05449,0.00753,0.13189
BCYC,3,-0.00439,0.00507,0.00173,0.0151,-0.00438,0.00068,-0.00322,-0.00962,-0.00221,-0.0045
GES,2,0.16715,0.11587,0.36728,0.0047,0.28302,-0.00878,0.18531,0.13207,0.02222,0.36714
CE,7,0.21639,0.32882,0.5116,0.00246,0.4033,-0.01188,0.26523,0.18588,0.02888,0.54521
PLD,7,0.21639,0.2671,0.42341,0.00555,0.37196,-0.01096,0.23835,0.20202,0.02665,0.48349
MUI,5,0.11046,0.28401,0.07605,-0.00285,0.12696,-0.00149,0.07887,0.39447,0.00816,0.15903
ZBH,7,0.21639,0.22308,0.39874,0.01754,0.33271,-0.0093,0.21943,0.15224,0.02432,0.43947
SLM,7,0.21639,0.21674,0.45359,-0.00249,0.32488,-0.00994,0.21522,0.10647,0.02421,0.43313
BZH,2,0.16715,0.1442,0.37716,0.00647,0.31135,-0.00838,0.20939,0.16546,0.02357,0.41081
GHRS,3,-0.00439,0.00703,0.00893,0.00146,0.00278,0.00264,0.00157,0.01996,0.00156,0.0021
TGS,4,0.1117,0.0037,0.17613,0.00967,0.15392,-0.00326,0.1154,0.08333,0.00962,0.19809
SSNC,3,-0.00439,0.00611,-0.00194,-0.00349,-0.00489,0.00172,-0.00657,-0.00924,-0.00132,-0.00581
WES,3,-0.00439,0.00479,0.00472,0.00162,0.00317,0.0004,0.0036,0.0068,-0.00153,0.00505
PLNT,1,0.00861,0.04884,-0.00297,0.05746,-0.00139,0.00096,0.00105,-0.00288,-0.00016,-0.00155
QQQ,7,0.21639,0.33391,0.4571,-0.00341,0.4283,-0.01306,0.29497,0.18854,0.03364,0.55031
STAA,4,0.1117,0.05011,0.25255,-0.0027,0.21357,-0.00652,0.16182,0.09611,0.01668,0.26093
THC,2,0.16715,0.11,0.33186,0.01761,0.27715,-0.00531,0.18822,0.12322,0.01913,0.35881
GFF,0,0.21347,0.26084,0.47431,-0.00421,0.33416,-0.01018,0.22275,0.13939,0.02452,0.429
NVEC,2,0.16715,0.08638,0.31928,0.01211,0.25353,-0.00714,0.17192,0.11942,0.01827,0.32339
OPAD,3,-0.00439,0.00694,-0.01071,0.00221,-0.01099,0.00255,-0.00586,-0.01041,0.00019,-0.01385
EML,4,0.1117,0.03951,0.29982,-0.01235,0.21859,-0.00447,0.15122,0.10463,0.01376,0.28151
MUA,5,0.11046,0.26369,0.1067,0.01073,0.1415,-0.00246,0.0914,0.37415,0.00881,0.18054
BHRB,6,0.01212,-0.00918,0.05796,0.00336,0.03332,0.00012,0.02637,0.03117,0.00294,0.03586
SFIX,6,0.01212,-0.01021,0.00911,-0.00545,0.01454,-0.00119,0.01077,0.00668,0.00191,0.0154
POWI,2,0.16715,0.15607,0.39647,-0.00473,0.32322,-0.00769,0.22355,0.12688,0.02316,0.41243
DO,6,0.01212,-0.0077,0.01384,-0.02381,0.00494,0.00025,0.00635,-0.03743,0.00442,0.00779
TAST,2,0.16715,0.08429,0.3193,-0.01555,0.25144,-0.0065,0.16849,0.12916,0.01792,0.31801
CLM,2,0.16715,0.11004,0.2871,0.00406,0.27719,-0.00584,0.18483,0.23152,0.02014,0.36115
QSG,3,-0.00439,0.00941,-0.03564,-0.00148,-0.0325,0.00503,-0.01824,-0.01252,-0.0058,-0.03829
SBAC,2,0.16715,0.11435,0.27445,0.0109,0.2815,-0.00754,0.18492,0.2033,0.01831,0.35289
KROS,3,-0.00439,0.00545,-0.03617,0.01293,-0.02822,0.00106,-0.0215,0.01701,0.00079,-0.03285
ROYMY,3,-0.00439,0.00514,-0.00912,0.00329,-8e-05,0.00076,-0.00022,0.00909,-0.00107,-0.00106
RLX,6,0.01212,-0.00493,0.06135,-0.00398,0.05471,-0.00165,0.03594,0.03213,0.00719,0.06587
BAK,2,0.16715,0.09934,0.29969,-0.00223,0.2665,-0.00853,0.17513,0.18898,0.02023,0.34557
MTZ,7,0.21639,0.21177,0.42768,-0.0095,0.32277,-0.00883,0.21801,0.13981,0.02368,0.42816
RTO,4,0.1117,0.01807,0.19311,-0.00441,0.18609,-0.00424,0.12977,0.12968,0.01389,0.24112
VRA,3,-0.00439,0.00734,0.00109,0.02559,0.00618,0.00295,0.00364,-0.00195,6e-05,0.00869
TDC,2,0.16715,0.08953,0.30409,0.00177,0.25668,-0.00826,0.17992,0.10245,0.02005,0.32794
SHEL,7,0.21639,0.24502,0.42516,0.00044,0.34457,-0.00984,0.22824,0.18535,0.02587,0.46141
SLCA,3,-0.00439,0.00522,-0.00536,-0.00567,-0.0049,0.00084,-0.00276,-0.01077,-0.00047,-0.00658
PEBO,0,0.21347,0.37881,0.59228,-0.01045,0.35088,-0.00982,0.22962,0.0999,0.02586,0.44661
ALLG,6,0.01212,-0.00631,0.02328,0.00284,0.01845,-0.00149,0.0113,-0.01242,0.00581,0.02118
STZ,2,0.16715,0.11002,0.32274,-0.00842,0.27717,-0.00708,0.17724,0.14305,0.01827,0.3586
PHVS,6,0.01212,-0.00952,0.02401,0.00174,0.01278,0.00101,0.0009,0.00828,0.0026,0.01799
DBB,4,0.1117,0.03389,0.24111,0.00224,0.20978,-0.00851,0.14559,0.12448,0.02104,0.28188
CXT,7,0.21639,0.33621,0.54659,0.00265,0.40905,-0.01167,0.2649,0.16573,0.02869,0.5526
USAC,3,-0.00439,0.00515,0.00824,-0.00398,0.00183,0.00076,0.00213,-0.00622,-0.00327,0.00125
BTMD,3,-0.00439,0.00655,0.0045,-0.00132,-0.00343,0.00217,-0.00982,-0.01554,-0.00212,-0.002
HD,7,0.21639,0.25676,0.42128,0.00265,0.36215,-0.00965,0.2342,0.16756,0.02398,0.47315
SLGN,2,0.16715,0.12779,0.36417,-0.02102,0.29494,-0.00787,0.1944,0.13985,0.02237,0.38098
SCWX,6,0.01212,-0.00936,0.02906,0.00319,0.01949,-0.00074,0.01544,0.02733,0.00276,0.0274
ANIK,4,0.1117,0.02692,0.24328,0.01657,0.19007,-0.0042,0.13862,0.08944,0.01366,0.24026
GE,7,0.21639,0.2421,0.44187,-0.00314,0.33791,-0.01059,0.22027,0.12737,0.02669,0.45849
NGG,2,0.16715,0.10608,0.28679,-0.00119,0.27323,-0.00758,0.17265,0.22289,0.01919,0.33857
NAN,5,0.11046,0.30816,0.12771,0.00736,0.16521,-0.0017,0.1032,0.41861,0.00858,0.20822
HPS,7,0.21639,0.21342,0.33719,0.01276,0.32688,-0.00844,0.20846,0.36716,0.02177,0.42981
NOTE,6,0.01212,-0.00617,0.03729,-0.01426,0.03285,-0.00015,0.02422,0.01881,0.00596,0.03941
ABG,7,0.21639,0.24238,0.46324,0.01006,0.34874,-0.00984,0.2272,0.14245,0.02358,0.45877
RYTM,6,0.01212,-0.01029,0.01983,0.01535,0.00775,-0.00096,0.00174,-0.00194,0.00184,0.01494
PRIM,0,0.21347,0.25948,0.47295,-0.00336,0.33591,-0.00788,0.22858,0.1567,0.02187,0.4314
MBLY,6,0.01212,-0.00892,0.04827,-0.02046,0.03656,0.00014,0.02153,0.02845,0.0032,0.05386
LPRO,3,-0.00439,0.00609,-0.00382,-0.00204,-0.00402,0.0017,-0.00066,-0.01629,-0.00035,-0.00783
TWO,4,0.1117,0.03197,0.26592,-0.00945,0.22802,-0.00631,0.14367,0.21029,0.01919,0.30418
VET,6,0.01212,-0.00976,4e-05,-0.00941,0.00351,-0.00123,0.00197,-8e-05,0.00236,0.00392
OSG,3,-0.00439,0.00599,-0.00794,-0.00821,-0.00087,0.0016,0.00029,-0.00513,0.00117,0.00398
OKLO,3,-0.00439,0.00635,-0.02265,0.00458,-0.01513,0.00197,-0.01516,0.02004,6e-05,-0.01799
LQDA,6,0.01212,-0.00926,0.01603,0.00059,0.00319,0.00068,0.00443,0.00033,0.00286,0.00689
TEAM,1,0.00861,0.08432,0.00076,0.09293,0.00067,0.00062,0.00341,-0.00675,-0.0012,-0.00231
FMC,7,0.21639,0.25147,0.43018,-0.00556,0.35219,-0.01134,0.23563,0.17024,0.02848,0.46786
ENVX,3,-0.00439,0.00452,-0.02539,-0.00251,-0.02049,0.00013,-0.01644,0.00564,0.00011,-0.02414
GWRE,3,-0.00439,0.00441,-0.00737,0.00637,3e-05,2e-05,-0.00213,-0.00286,0.00253,0.00229
NXST,2,0.16715,0.14461,0.40191,2e-05,0.31176,-0.00578,0.20658,0.13535,0.01886,0.40144
ZUUS,3,-0.00439,0.00565,-0.01684,0.00011,-0.01632,0.00126,-0.012,-0.00695,-0.00234,-0.02733
NXT,6,0.01212,-0.01031,0.01795,0.01922,0.00738,0.00081,0.01054,0.00662,0.00181,0.01383
COLL,3,-0.00439,0.00747,0.00899,0.00659,0.00715,0.00308,0.00533,0.00428,5e-05,0.00793
MBUMY,6,0.01212,-0.00765,0.00832,-0.00309,0.00389,9e-05,0.00052,-0.00572,0.00447,0.00762
UNP,7,0.21639,0.28845,0.48093,0.00472,0.3738,-0.01051,0.24032,0.14127,0.0258,0.50484
HIBB,2,0.16715,0.09257,0.32528,0.00209,0.25972,-0.00879,0.17022,0.1361,0.01828,0.32888
GRPN,3,-0.00439,0.0054,-0.02815,0.00391,-0.00636,0.00101,-0.00312,0.01296,-0.00065,-0.00484
RMM,6,0.01212,-0.01022,0.02278,0.00134,0.01461,0.00084,0.00763,-0.01861,0.0019,0.02328
DLY,6,0.01212,-0.00957,0.00794,-0.00565,0.02416,-0.00197,0.01725,0.00803,0.00255,0.03656
QBTS,6,0.01212,-0.0079,0.03249,0.00127,0.01799,0.00095,0.00934,0.01601,0.00422,0.02201
TWN,2,0.16715,0.13836,0.32729,-0.00033,0.30551,-0.00975,0.2072,0.18563,0.02621,0.40122
VPG,6,0.01212,-0.00733,0.02587,-0.00548,0.01998,-0.0001,0.0139,0.00774,0.00479,0.02485
ALCO,2,0.16715,0.08965,0.34791,-0.00614,0.2568,-0.00711,0.17441,0.11132,0.01957,0.32024
ACIW,7,0.21639,0.22773,0.45566,-0.0068,0.34963,-0.00969,0.23766,0.13134,0.02472,0.44412
XYF,3,-0.00439,0.00721,0.0066,-0.00408,0.00069,0.00283,-0.00231,-0.00664,-0.00069,6e-05
XNCR,3,-0.00439,0.00479,0.00013,-0.00701,0.00074,0.00041,-0.00078,-0.01123,-3e-05,-0.0005
NVST,6,0.01212,-0.00865,0.04484,-5e-05,0.02307,-0.00027,0.01131,-0.00183,0.00347,0.02639
SAH,7,0.21639,0.21992,0.44442,0.0035,0.33203,-0.00995,0.21525,0.13936,0.02222,0.43631
